SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Nick,1115,DARA Filler DHM and RU,IIVP results,1,1,A-FP,2-Aug-2018,,
Nick,ePAS 18-5565 v2,GS Reports,Project Plan,1,1,A-FP,2-Aug-2018,,
Beilah,01033.017,Pulse,System Certification Summary,1,,A,3-Aug-2018,,
Beilah,01090.002,WWLIMS,Test Protocol Results,4, TCLNLO_01_Result,A-FP,3-Aug-2018,,
Beilah,01090.002,WWLIMS,Test Protocol Results,2,Test Protocol - TCTM_02_Result: ADDULCD893694,A-FP,6-Aug-2018,,Parent in 00067.000
Beilah,01090.002,WWLIMS,Test Protocol Results,2,Test Protocol - TCTM_03_Result: ADDULCD893694,A-FP,6-Aug-2018,,Parent in 00067.000
Beilah,01033.017,Pulse,IIVP results,1,Production: 3385873,A-FP,6-Aug-2018,,
Beilah,01090.002,WWLIMS,Software Change Request,3,,A-FP,6-Aug-2018,,
Beilah,01090.002,WWLIMS,Traceability,3,,A,6-Aug-2018,,parent 00061.000
Beilah,01090.002,WWLIMS,Test Protocol Results,1,Test Protocol - TC_IPDR_ADDWWLIMS08902_Result: ADDULCD773400,A-FP,6-Aug-2018,,
Beilah,01090.002,WWLIMS,Test Protocol Results,4, TCLNLO_01_Result,A,6-Aug-2018,,
Beilah,01090.002,WWLIMS,Test Protocol Results,4,Test Protocol - TCTCPSR_01_Result: ADDULCD771510T,A-FP,6-Aug-2018,,parent 00061.000
Beilah,01090.002,WWLIMS,Traceability,9,,A-FP,6-Aug-2018,,parent 00054.000
Beilah,01090.002,WWLIMS,Test Protocol Results,2,Test Protocol - TCTM_02_Result: ADDULCD893694,A,7-Aug-2018,,Resubmitted
Beilah,01090.002,WWLIMS,Test Protocol Results,2,Test Protocol - TCTM_03_Result: ADDULCD893694,A,7-Aug-2018,,Resubmitted
Beilah,01090.002,WWLIMS,Traceability,8,TP Task Manager,A-FP,7-Aug-2018,,Parent in 00067.000
Beilah,01090.002,WWLIMS,CII,1,Workstation v9.32,A-FP,8-Aug-2018,,
Beilah,01090.002,WWLIMS,CII,1,Supplemental Items - v9.32,A-FP,8-Aug-2018,,
Beilah,00303.102,DFCS,Design Verification,2,,D,9-Aug-2018,Inaccurate information,
Beilah,00303.102,DFCS,Design Verification,2,,D,9-Aug-2018,Inaccurate information,
Beilah,00303.102,DFCS,Design Verification,1,,A,9-Aug-2018,,this was correct from  the above two lines
Beilah,01090.002,WWLIMS,IIVP results,1,WWLIMS WorkStation v9.32 - Final Build - Val: ADDULCD893694,A-FP,9-Aug-2018,,
Beilah,00332.020,EDMS,Software Compliance Assessment,1,,A-FP,9-Aug-2018,,Link to 00332.019
Beilah,00332.020,EDMS,Software Change Request,1,,A-FP,9-Aug-2018,,
Beilah,01090.002,WWLIMS,IIVP results,1,Supplemental Items v9.32 - Final Build - Val: ADDULCD878490T,A-FP,9-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_01_DFCS_Fedex Domestic Air Shipments,A-FP,9-Aug-2018,,
Nick,ePAS 11-6695 v*,GS Reports,Project Plan,1,1,A-FP,9-Aug-2018,,
Nick,928.009,Apollo/PHM,Software Change Request,1,1,D,9-Aug-2018,Inaccurate information,Via email
Beilah,00303.102,DFCS,CII,1,,A-FP,10-Aug-2018,,
Beilah,00303.102,DFCS,IIVP,1,,A-FP,10-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_04_DFCS_FedEx Domestic Ground Shipments,A-FP,10-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_02_DFCS_Other label International Shipments,A-FP,10-Aug-2018,,
Nick,ePAS 11-48338 V6,GS Reports,Project Plan,1,1,A-FP,10-Aug-2018,,
Nick,ePAS 18-22833 V2,GS Reports,Move to Production,1,1,A-FP,13-Aug-2018,,
Beilah,01090.002,WWLIMS,Test Protocol Results,11,Test Protocol - TCINT_05_Result: ADDULCD893694,A-FP,13-Aug-2018,,Parent in 00049.000
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_01_DFCS_Fedex Domestic Air Shipments,A,13-Aug-2018,,Resubmitted
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_03_DFCS_Replenishment,A-FP,13-Aug-2018,,
Beilah,00901.005,RSLMS,Software Change Request,2,,A,13-Aug-2018,,Resubmitted
Beilah,00901.005,RSLMS,URS,5,,A-FP,15-Aug-2018,,
Beilah,00901.005,RSLMS,FRS,4,,A-FP,15-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_02_DFCS_Other label International Shipments,A,15-Aug-2018,,Resubmitted
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_04_DFCS_FedEx Domestic Ground Shipments,A,15-Aug-2018,,Resubmitted
Beilah,01090.002,WWLIMS,ERES,1,,A,15-Aug-2018,,link to 00109.003
Beilah,01090.002,WWLIMS,IIVP results,1,"WWLIMS WorkStation v9.32 - UAT AMDUDPD380500
AMDUDPD380518
AMDUDPD380524",A-FP,15-Aug-2018,,
Beilah,00303.102,DFCS,CII,1,,A,15-Aug-2018,,Resubmitted
Beilah,00303.102,DFCS,IIVP,1,,A,15-Aug-2018,,Resubmitted
Beilah,00901.005,RSLMS,Traceability,2,URS to FRS Trace,A-FP,15-Aug-2018,,
Beilah,00901.005,RSLMS,Traceability,2,URS to FRS to test protocol Trace,D,15-Aug-2018,Inaccurate information,through email
Beilah,00901.005,RSLMS,Traceability,2,URS to FRS to test protocol Trace,D,15-Aug-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Traceability,2,URS to FRS to test protocol Trace,A,15-Aug-2018,,
Beilah,00901.005,RSLMS,Design Verification,1,,A,15-Aug-2018,,Resubmitted
Beilah,00901.005,RSLMS,Test Protocol,1,Test Protocol-Print Functionality,A-FP,15-Aug-2018,,
Beilah,00901.005,RSLMS,Test Protocol,1,Test Protocol 2.1.2 Enhancements,A-FP,15-Aug-2018,,
Nick,ePAS 18-6950 V2,GS Reports,Move to Production,1,1,A-FP,16-Aug-2018,,
Nick,ePAS 11-39647 V3,GS Reports,Project Plan,1,1,A-FP,16-Aug-2018,,
Nick,ePAS 18-26674 v1,GS Reports,Move to Production,1,1,A-FP,16-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol,1,Test Protocol_03_DFCS_Replenishment,A,17-Aug-2018,,Resubmitted
Beilah,01090.002,WWLIMS,IDP,1,,A-FP,17-Aug-2018,,
Nick,928.009,Apollo/PHM,Software Compliance Assessment,1,1,D,17-Aug-2018,Inaccurate information,
Nick,928.009,Apollo/PHM,Software Change Request,1,1,D,17-Aug-2018,Inaccurate information,
Beilah,00303.102,DFCS,IIVP results,1,QA,A-FP,20-Aug-2018,,
Beilah,01090.002,WWLIMS,User Acceptance Protocol results,1,User Acceptance Protocol - Protocol 1 - Result: AMDUDPD380500,A-FP,20-Aug-2018,,
Nick,928.009,Apollo/PHM,Software Change Request,1,1,D,20-Aug-2018,Inaccurate information,
Beilah,00901.005,RSLMS,CII,1,,A-FP,22-Aug-2018,,
Beilah,00901.005,RSLMS,IIVP,1,,A-FP,22-Aug-2018,,
Nick,936,TrendReader,Release Notes,2,1,A-FP,22-Aug-2018,,
Nick,936,TrendReader,Traceability,2,1,A-FP,22-Aug-2018,,
Nick,936,TrendReader,System Certification Summary,1,1,D,22-Aug-2018,Other,email review
Nick,928.009,Apollo/PHM,URS,6,1,D,22-Aug-2018,Inaccurate information,
Nick,936,TrendReader,Traceability,2,1,A,22-Aug-2018,,
Nick,936,TrendReader,System Certification Summary,1,1,A,22-Aug-2018,,
Nick,655,ADD Shop Floor Paper (SFP) Report System,IIVP,29,2,A-FP,24-Aug-2018,,
Beilah,00901.005,RSLMS,IIVP results,1,ADDEMASEDMSD3/RunLogVal,A-FP,27-Aug-2018,,
Beilah,00303.103,DFCS,Software Compliance Assessment,1,Link to previous,A-FP,27-Aug-2018,,303.092
Beilah,01090.002,WWLIMS,System Certification Summary,1,,D,28-Aug-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Test Protocol Results,1,Print Functionality,D,28-Aug-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Test Protocol Results,1,Print Functionality,A,28-Aug-2018,,
Beilah,01090.002,WWLIMS,System Certification Summary,1,,A,29-Aug-2018,,
Beilah,00901.005,RSLMS,Test Protocol Results,1,2.1.2 Enhancements,D,29-Aug-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Test Protocol Results,1,2.1.2 Enhancements,A,29-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol Results,1,Test Protocol_01_DFCS_Fedex Domestic Air Shipments_Results,A-FP,29-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol Results,1,Test Protocol_04_DFCS_FedEx Domestic Ground Shipments_Results,A-FP,29-Aug-2018,,
Beilah,01090.002,WWLIMS,IIVP results,1,WWLIMS WorkStation v9.32 - Production,A-FP,29-Aug-2018,,
Beilah,01090.002,WWLIMS,IIVP results,1,WWLIMS WorkStation v9.32 - Production: first installation,A-FP,29-Aug-2018,,
Beilah,01090.002,WWLIMS,IIVP results,1,Task Items v9.32 - Production,A-FP,29-Aug-2018,,
Beilah,01090.002,WWLIMS,IIVP results,1,Supplemental Items v9.32 - Production,D,30-Aug-2018,Inaccurate information,
Beilah,01090.002,WWLIMS,IIVP results,1,Supplemental Items v9.32 - Production,A,30-Aug-2018,,
Beilah,00303.102,DFCS,Test Protocol Results,1,Test Protocol_03_DFCS_Replenishment_Results,D,30-Aug-2018,Inaccurate information,
Nick,655,ADD Shop Floor Paper (SFP) Report System,IIVP results,29,2,A-FP,30-Aug-2018,,
Nick,928.009,Apollo/PHM,URS,6,1,D,30-Aug-2018,Inaccurate information,
Beilah,00303.102,DFCS,Test Protocol Results,1,Test Protocol_03_DFCS_Replenishment_Results,A,31-Aug-2018,,
Beilah,00901.005,RSLMS,System Certification Summary,1,,D,31-Aug-2018,Inaccurate information,
Beilah,00901.005,RSLMS,System Certification Summary,1,,A,31-Aug-2018,,
Nick,928.009,Apollo/PHM,FRS,15,1,D,31-Aug-2018,Inaccurate information,
Nick,928.009,Apollo/PHM,URS,6,1,D,31-Aug-2018,Inaccurate information,
Nick,ePAS 16-33266 V16,GS Reports,Project Plan,1,1,A-FP,4-Sep-2018,,
Beilah,00303.102,DFCS,Test Protocol Results,1,Test Protocol_02_DFCS_Other label International Shipments_Results,A-FP,4-Sep-2018,,
Beilah,01094.003,IRIS,Software Change Request,1,,D,4-Sep-2018,Inaccurate information,through email
Beilah,01094.003,IRIS,Software Change Request,1,,D,5-Sep-2018,Inaccurate information,through email
Beilah,00303.102,DFCS,User Acceptance Protocol,1,UAT 01_International_Country Code,A-FP,5-Sep-2018,,
Beilah,00303.102,DFCS,User Acceptance Protocol,1,UAT 03_MD_LC08569,A-FP,5-Sep-2018,,
Beilah,00303.102,DFCS,User Acceptance Protocol,1,UAT 02_Domestic_FedexLabels,A-FP,5-Sep-2018,,
Nick,928.009,Apollo/PHM,URS,6,1,A,5-Sep-2018,,
Nick,928.009,Apollo/PHM,FRS,15,1,A,5-Sep-2018,,
Nick,ePAS 17-4771 V15,GS Reports,Move to Production,1,1,A-FP,5-Sep-2018,,
Beilah,00303.102,DFCS,Traceability,15,URS/FRS to Test Protocol Trace,A-FP,6-Sep-2018,,
Nick,928.009,Apollo/PHM,CII,1,1,A-FP,6-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP,1,3,A-FP,6-Sep-2018,,
Nick,928.009,Apollo/PHM,CII,1,1,A,6-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP,1,1,A,6-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,1,A-FP,6-Sep-2018,,
Nick,928.009,Apollo/PHM,CII,1,1,A,6-Sep-2018,,
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 02,A-FP,7-Sep-2018,,
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 03 ,D,7-Sep-2018,Insufficient traceability,Missing requirement reference 
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 05 ,A-FP,7-Sep-2018,,
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 06 ,D,7-Sep-2018,Insufficient traceability,Missing requirements and missing pass/fail check boxes 
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 07 ,D,7-Sep-2018,Inaccurate information,
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 10 ,D,7-Sep-2018,Inaccurate information,
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 12 ,D,7-Sep-2018,Inaccurate information,
Suresh,928.009,Apollo/PHM,Test protocol,1,Test protocol 13 ,D,7-Sep-2018,Insufficient traceability,Missing requirement reference 
Nick,928.009,Apollo/PHM,Test Protocol,1,8,D,7-Sep-2018,Inaccurate information,
Nick,928.009,Apollo/PHM,Test Protocol,1,9,D,7-Sep-2018,Inaccurate information,
Nick,928.009,Apollo/PHM,Test Protocol,2,14,A,7-Sep-2018,,
Nick,1129,Helios,Software Compliance Assessment,1,1,A-FP,7-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,2,15,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,1,16,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,2,17,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,2,18,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,1,19,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,1,20,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,1,21,A,7-Sep-2018,,Previous regression
Nick,928.009,Apollo/PHM,Test Protocol,1,4,D,7-Sep-2018,Inaccurate information,
Nick,928.009,Apollo/PHM,Test Protocol,1,11,D,7-Sep-2018,Inaccurate information,
Nick,634.017,GDSN/GS1,Software Change Request,2,1,A-FP,7-Sep-2018,,
Beilah,00125.009,MQA Protocol,Software Change Request,1,,D,7-Sep-2018,Inaccurate information,
Beilah,00125.010,MQA Protocol,Software Change Request,1,,D,7-Sep-2018,Inaccurate information,through email
Beilah,00901.005,RSLMS,IIVP results,1,Installation Instructions and Verification Protocol - PROD Results: ADDEMASEDMS13/RunLog,A-FP,10-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,8,A,10-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,9,A,10-Sep-2018,,
Beilah,00332.020,EDMS,Design Verification,1,Design Verification - Unit Testing,D,11-Sep-2018,Inaccurate information,
Beilah,01094.003,IRIS,Software Compliance Assessment,1,,A,11-Sep-2018,,link to parent 01094.000
Nick,928.009,Apollo/PHM,IIVP,1,1,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP,1,4,D,11-Sep-2018,Other,Strange subheadings - black boxe3s instead of numbers
Nick,928.009,Apollo/PHM,Test Protocol,1,1,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,3,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,4,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,6,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,7,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,10,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,12,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,13,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP,1,4,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol,1,11,A,11-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP Results,1,3 QA,D,11-Sep-2018,Inaccurate information,
Beilah,01094.003,IRIS,Software Change Request,1,,D,12-Sep-2018,Inaccurate information,
Beilah,01094.003,IRIS,Software Change Request,1,,A,12-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP Results,1,3 QA,A,12-Sep-2018,,
Nick,500.062,CMSNext,Software Change Request,1,1,A-FP,13-Sep-2018,,
Nick,500.062,CMSNext,FRS,10,1,D,13-Sep-2018,Other,Formating of deleted requiremtn
Nick,500.062,CMSNext,CII,1,1,A-FP,13-Sep-2018,,
Nick,500.062,CMSNext,FRS,10,1,A,13-Sep-2018,,
Nick,500.062,CMSNext,IIVP,1,1,A-FP,13-Sep-2018,,
Nick,500.062,CMSNext,IIVP Results,1,1 QA 1,A-FP,13-Sep-2018,,
Beilah,01090.002,WWLIMS,ISSD,1,,A-FP,14-Sep-2018,,
Beilah,00303.103,DFCS,Software Change Request,1,,D,14-Sep-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Software Change Request,3,,D,14-Sep-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Software Change Request,3,,A,14-Sep-2018,,
Beilah,00125.009,MQA Protocol,Software Change Request,1,,D,14-Sep-2018,Inaccurate information,
Nick,500.062,CMSNext,CII,2,1,D,14-Sep-2018,Not following document version control,
Nick,500.062,CMSNext,Test Protocol,1,1,A-FP,14-Sep-2018,,
Nick,500.062,CMSNext,Traceability,10,1,D,14-Sep-2018,Other,
Nick,500.062,CMSNext,Traceability,10,1,D,14-Sep-2018,Not following document version control,via email
Nick,500.062,CMSNext,CII,2,1,D,14-Sep-2018,,
Nick,500.062,CMSNext,Traceability,10,1,A,14-Sep-2018,,
Nick,500.062,CMSNext,IDP,1,1,D,14-Sep-2018,N/A,via email
Nick,500.062,CMSNext,CII,2,1,A,14-Sep-2018,,
Nick,500.062,CMSNext,IIVP Results,1,1 QA 2,A-FP,14-Sep-2018,,
Nick,500.062,CMSNext,Test Protocol Results,1,1 fist execution Failure,A-FP,14-Sep-2018,,
Nick,500.062,CMSNext,IIVP,2,1,D,14-Sep-2018,Inaccurate information,
Nick,500.062,CMSNext,IIVP,2,1,D,14-Sep-2018,Inaccurate information,
Nick,500.062,CMSNext,IIVP,2,1,D,14-Sep-2018,Other,Via email
Nick,500.062,CMSNext,IIVP,2,1,A,14-Sep-2018,,
Nick,500.062,CMSNext,IDP,1,1,A,14-Sep-2018,,
Nick,500.062,CMSNext,System Certification Summary,1,1,D,14-Sep-2018,Inaccurate information,Via email
Nick,500.062,CMSNext,IIVP Results,2,1 QA,D,14-Sep-2018,Other,Wrong document
Nick,500.062,CMSNext,IIVP Results,2,1 QA,A,14-Sep-2018,,
Nick,500.062,CMSNext,Test Protocol Results,1,1 Second execution,A-FP,14-Sep-2018,,
Beilah,00125.010,MQA Protocol,Software Change Request,1,,D,14-Sep-2018,Inaccurate information,through email
Nick,500.062,CMSNext,System Certification Summary,1,1,A,15-Sep-2018,,
Beilah,00125.009,MQA Protocol,Software Change Request,1,,D,17-Sep-2018,Inaccurate information,
Beilah,01033.018,Pulse,Software Change Request,1,SCR-01,A-FP,17-Sep-2018,,
Beilah,01033.018,Pulse,URS,39,,A-FP,17-Sep-2018,,
Beilah,01033.018,Pulse,FRS,8,Pulse CMS,A-FP,17-Sep-2018,,Parent 01034.000
Beilah,01033.018,Pulse,FRS,14,Customer Portal,D,17-Sep-2018,Inaccurate information,Parent 01038.000
Beilah,01033.018,Pulse,FRS,14,Customer Portal,A,17-Sep-2018,,Parent 01038.000
Beilah,00901.005,RSLMS,Design Verification,1,,A-FP,17-Sep-2018,,
Nick,500.062,CMSNext,IIVP results,2,1 prod,D,17-Sep-2018,Other,Missing signature in NPV
Nick,588,GDSN/GS1,URS,6,1,A-FP,17-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP results,1,1 QA,A,17-Sep-2018,,
Beilah,00125.010,MQA Protocol,Software Change Request,1,,D,17-Sep-2018,Inaccurate information,through email
Beilah,01033.018,Pulse,FRS,8,Pulse CMS,A,18-Sep-2018,,Parent 01034.000 resubmitted
Beilah,01033.018,Pulse,FRS,14,Customer Portal,A,18-Sep-2018,,Parent 01038.000 resubmitted
Beilah,01033.018,Pulse,Test Protocol,6,Diagnostics Library_v6_Protocol,A-FP,18-Sep-2018,,Parent 01036.000
Beilah,01033.018,Pulse,Test Protocol,3,Value Assignments_Protocol_v3,D,18-Sep-2018,Inaccurate information,Parent 01038.000
Beilah,01033.018,Pulse,Test Protocol,3,Value Assignments_Protocol_v3,A,18-Sep-2018,,
Beilah,01033.018,Pulse,Test Protocol,2,List Number_Protocol_v2,A-FP,18-Sep-2018,,Parent 01038.000
Beilah,01033.018,Pulse,URS,42,URS to FRS Trace - v42,D,18-Sep-2018,Inaccurate information,
Beilah,01033.018,Pulse,URS,42,URS to FRS Trace - v42,A,18-Sep-2018,,
Beilah,01033.018,Pulse,Test Protocol,4,Hospital Dashboard_Protocol_v4,A,18-Sep-2018,,Parent 01062.000 approved a link
Nick,500.062,CMSNext,IIVP results,2,1 prod,A,18-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP results,1,1 QA,A,18-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP results,1,4 QA,D,18-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP results,1,4 QA,A,18-Sep-2018,,
Nick,928.009,Apollo/PHM,IIVP results,1,4 QA,A,18-Sep-2018,,
Beilah,00125.010,MQA Protocol,Software Change Request,1,,D,18-Sep-2018,Inaccurate information,through email
Beilah,01033.018,Pulse,Traceability,4,URS/FRS to Test Protocol Trace_v4,D,19-Sep-2018,Inaccurate information,Parent 01062.000 
Beilah,01033.018,Pulse,Traceability,4,URS/FRS to Test Protocol Trace_v4,A,19-Sep-2018,,Parent 01062.000 
Beilah,01033.018,Pulse,Traceability,9,URS/FRS to Test Protocol Trace_v9,D,19-Sep-2018,Inaccurate information,Parent 01036.000
Beilah,01033.018,Pulse,Traceability,9,URS/FRS to Test Protocol Trace_v9,A,19-Sep-2018,,Parent 01036.000
Beilah,01033.018,Pulse,Traceability,10,URS/FRS to Test Protocol Trace - v10,A-FP,19-Sep-2018,,Parent 01034.000
Beilah,01033.018,Pulse,Traceability,17,URS/FRS to Test Protocol Trace - v17,D,19-Sep-2018,Inaccurate information,Parent 01038.000
Beilah,01033.018,Pulse,Traceability,17,URS/FRS to Test Protocol Trace - v17,A,19-Sep-2018,,Parent 01038.000
Beilah,01033.018,Pulse,IIVP,3,,A-FP,19-Sep-2018,,Parent 01032.000
Beilah,00901.005,RSLMS,Test Protocol,1,Test Protocol- 2.1.2 IPDR Test Protocol,A-FP,19-Sep-2018,,
Nick,873.001,Helios,Software Change Request,1,1,D,19-Sep-2018,Inaccurate information,
Beilah,00901.005,RSLMS,Test Protocol Results,1,Test Protocol- 2.1.2 IPDR Test Protocol,A-FP,20-Sep-2018,,
Beilah,00901.005,RSLMS,CII,2,,A-FP,20-Sep-2018,,
Beilah,00901.005,RSLMS,IIVP,2,,D,20-Sep-2018,Inaccurate information,
Beilah,00901.005,RSLMS,IIVP,2,,A,20-Sep-2018,,
Beilah,00901.005,RSLMS,IIVP results,2,,A-FP,20-Sep-2018,,
Beilah,01090.002,WWLIMS,ERES,1,eRIM Assessment for WWLIMS,A-FP,20-Sep-2018,,Parent 00403.000
Beilah,01090.002,WWLIMS,Other,1,WWLIMS Business Impact Analysis,A-FP,20-Sep-2018,,Parent 00403.000
Beilah,01033.018,Pulse,Design Verification,1,,A-FP,20-Sep-2018,,
Beilah,01126.000,WWLIMS,Software Compliance Assessment,1,,A-FP,20-Sep-2018,,
Nick,655,ADD Shop Floor Paper (SFP) Report System,IIVP,30,2,A-FP,20-Sep-2018,,
Nick,ePAS 17-40622,Power BI,Test Protocol Results,1,1,A-FP,20-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol Results,1,12,A-FP,20-Sep-2018,,
Nick,873.001,QPI,FRS,4,2,D,20-Sep-2018,Not following document version control,
Nick,588,GDSN/GS1,FRS,10,1,D,20-Sep-2018,Not following configuration management,
Nick,588,GDSN/GS1,FRS,10,1,A,20-Sep-2018,,
Suresh,1033.018,Pulse,CII,1,,A-FP,20-Sep-2018,,
Beilah,01126.000,WWLIMS,Software Change Request,1,,A-FP,21-Sep-2018,,
Beilah,01126.000,WWLIMS,Design Documentation,4,Instrument Server Architecture Description,D,21-Sep-2018,Inaccurate information,
Beilah,01126.000,WWLIMS,Design Documentation,4,Instrument Server Architecture Description,A,21-Sep-2018,,
Beilah,00901.005,RSLMS,System Certification Summary,2,,D,21-Sep-2018,Inaccurate information,
Beilah,00901.005,RSLMS,System Certification Summary,2,,A,21-Sep-2018,,
Beilah,01126.000,WWLIMS,IIVP,1,WWLIMS Instrument Server V9.3,A-FP,21-Sep-2018,,
Beilah,01126.000,WWLIMS,IIVP results,1,WWLIMS Instrument Server V9.3: ADDULCD706185,D,21-Sep-2018,Inaccurate information,
Beilah,01126.000,WWLIMS,IIVP results,1,WWLIMS Instrument Server V9.3: ADDULCD706185,A,21-Sep-2018,,
Nick,ePAS 16-26283 v19,GS Reports,Project Plan,1,1,A-FP,21-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol Results,1,3,A-FP,21-Sep-2018,,
Nick,634.017,GDSN/GS1,Software Change Request,3,1,A-FP,21-Sep-2018,,
Nick,ePAS 17-4072 v18,GS Reports,Move to Production,1,1,A-FP,21-Sep-2018,,
Nick,655,ADD Shop Floor Paper (SFP) Report System,IIVP Results,30,2,A-FP,21-Sep-2018,,
Beilah,01126.000,WWLIMS,Test Protocol Results,7,Pass - Test Protocol  TCARCH_05_Result,A-FP,23-Sep-2018,,
Beilah,01126.000,WWLIMS,IIVP,1,WWLIMS Workstation (Link to v9.31),A-FP,23-Sep-2018,,Previous link/approval: 01090.001
Nick,873.001,QPI,Design Verification,1,1,D,24-Sep-2018,Other,No approved SVP
Nick,873.001,QPI,FRS,4,1,A-FP,24-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol Results,1,1,A-FP,24-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol Results,1,2,A-FP,24-Sep-2018,,
Nick,928.009,Apollo/PHM,Test Protocol Results,1,5,D,24-Sep-2018,Other,Improperly formated Datas Q16.03
Nick,928.009,Apollo/PHM,Test Protocol Results,1,6,D,24-Sep-2018,Other,Improperly formated Datas Q16.03
Nick,928.009,Apollo/PHM,Test Protocol Results,1,15,D,24-Sep-2018,Other,Improperly formated Datas per Q16.03
Nick,928.009,Apollo/PHM,Test Protocol Results,1,18,D,24-Sep-2018,Other,Improperly formated Datas per Q16.03
Nick,928.009,Apollo/PHM,Test Protocol Results,1,16,D,24-Sep-2018,Other,Improperly formated Datas per Q16.03
Nick,928.009,Apollo/PHM,Other,1,1,D,24-Sep-2018,Other,Approvers not per SCR. AD delivrable.
Suresh,1033.018,Pulse,CII,2,,A-FP,24-Sep-2018,,
Beilah,00901.005,RSLMS,IIVP results,2,Prod,A-FP,24-Sep-2018,,
Beilah,01090.002,WWLIMS,System Certification Summary,2,,D,24-Sep-2018,Inaccurate information,
Beilah,01090.002,WWLIMS,System Certification Summary,2,,A,24-Sep-2018,,
Beilah,01126.000,WWLIMS,System Certification Summary,1,,D,24-Sep-2018,Inaccurate information,
Beilah,01126.000,WWLIMS,System Certification Summary,1,,A,24-Sep-2018,,
Beilah,00303.103,DFCS,IDP,1,,D,24-Sep-2018,Inaccurate information,
Beilah,01094.003,IRIS,URS,12,,D,24-Sep-2018,Inaccurate information,Parent 01094.000
