SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Arun,DA-S-1510.001,BSQ Device Simulator ,Maintenance Plan,1,MaintPlan2,A,10-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP,1,Install-14,D,10-Mar-2020,Inaccurate information,email
Arun,DA-S-00774.010,BSQ Device Simulator ,CII,1,VDD-02,A,10-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP,1,Install-14,A,11-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,CII,4,VDD01-04,D,11-Mar-2020,Inaccurate information,email
Arun,DA-S-1510.001,BSQ Device Simulator ,CII,4,VDD01-04,A,11-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP results,1,Install -14 Results ,A,11-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-18,D,11-Mar-2020,Inaccurate information,email
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-18,A,11-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-19,D,11-Mar-2020,Inaccurate information,email
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-19,A,11-Mar-2020,,NPV
Ken,DA-S 00055.011,BSQ Device Simulator ,Software Change Request,1,SCR-03v01,A,12-Mar-2020,,
Arun,DA-S-1510.001,BSQ Device Simulator ,Software Change Request,1,SCR-10,D,12-Mar-2020,,email
Arun,DA-S-1510.001,BSQ Device Simulator ,Software Change Request,1,SCR-10,A,12-Mar-2020,,NPV
Carole,DA-S00922.001,BSQ Device Simulator ,IIVP results,1,Install-03,A-FP,13-Mar-2020,N/A,
Carole,DA-S00926.002,BSQ Device Simulator ,IIVP results,8,Install-01,A,13-Mar-2020,N/A,
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-21,A,13-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,URS,2,URS-1v02,A,13-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,CII,5,VDD01-05,A,13-Mar-2020,,NPV
Ken,DA-S 00055.011,BSQ Device Simulator ,Design Documentation,1,Other-07,D,15-Mar-2020,Inaccurate information,
Ken,DA-S 00055.011,BSQ Device Simulator ,Design Documentation,1,Other-08,D,15-Mar-2020,Inaccurate information,
Ken,DA-S 00774.010,BSQ Device Simulator ,Design Documentation,1,SDD-02,A,15-Mar-2020,,
Carole,DA-S00923.001 ,BSQ Device Simulator ,URS,6,URS-01,A-FP,16-Mar-2020,N/A,
Carole,DA-S00923.001 ,BSQ Device Simulator ,FRS,6,FRS-01,A-FP,16-Mar-2020,N/A,
Carole,DA-S00923.001 ,BSQ Device Simulator ,IIVP,1,Install-06,A,16-Mar-2020,N/A,
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP,1,Install-15,A,16-Mar-2020,,NPV
Lan,DA-S 01497 . 000,BSQ Device Simulator ,System Certification Summary,1,VVSR-01v02,D,16-Mar-2020,Multiple Errors,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Software Compliance Assessment,1,SCA,D,17-Mar-2020,Multiple Errors,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Software Change Request,1,SCR,D,17-Mar-2020,Multiple Errors,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,URS,1,URS,D,17-Mar-2020,Multiple Errors,
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-22,A,17-Mar-2020,,NPV
Lan,DA-S 01497 . 000,BSQ Device Simulator ,System Certification Summary,1,VVSR-01v02,D,17-Mar-2020,Multiple Errors,
Lan,DA-S 01497 . 000,BSQ Device Simulator ,System Certification Summary,1,VVSR-01v02,A,17-Mar-2020,,
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP results,1,Install-15 Result ,D,18-Mar-2020,Inaccurate information,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP results,1,Install-15 Result ,A,18-Mar-2020,,NPV
Lan,DA-S 01497 . 000,BSQ Device Simulator ,User Doc,1,UDoc01-03,A-FP,18-Mar-2020,,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Software Compliance Assessment,1,SCA,A,19-Mar-2020,,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Software Change Request,1,SCR,A,19-Mar-2020,,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,URS,1,URS,A,19-Mar-2020,,
Carole,DA-S00922.001,BSQ Device Simulator ,Software Change Request,1,SCR-44,A,19-Mar-2020,N/A,
Carole,DA-S00923.001 ,BSQ Device Simulator ,Test Protocol,1,Protocol-15,A,19-Mar-2020,N/A,
Carole,DA-S00923.001 ,BSQ Device Simulator ,Traceability,8,TMAtrix-01,A-FP,20-Mar-2020,N/A,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Project Plan,1,SPP,D,23-Mar-2020,Multiple Errors,
Ken,APLM Core,BSQ Device Simulator ,Software Change Request,1,SCR Release 4.16,D,23-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 361",D,23-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 361",D,23-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 361",D,23-Mar-2020,Inaccurate information,
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-3 Result ,A,23-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Software Change Request,2,SCR-08 V02,A,23-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-1 Result ,A,23-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,3,Protocol-3 Result ,A,23-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-1 Result ,A,23-Mar-2020,,NPV
Carole,DA-S00922.001,BSQ Device Simulator ,IIVP,1,Install-07,A-FP,24-Mar-2020,N/A,
Carole,DA-S00923.001 ,BSQ Device Simulator ,IIVP,1,Install-06,A-FP,24-Mar-2020,N/A,
Ken,APLM Core,BSQ Device Simulator ,Software Change Request,1,SCR Release 4.16,D,24-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Software Change Request,1,SCR Release 4.16,A,24-Mar-2020,,
Ken,APLM Core,BSQ Device Simulator ,IIVP,3,"Dallas_R_D_Tools, Test 116",D,24-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 361",A,24-Mar-2020,,
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP results,1,Install-14 Result ,A,24-Mar-2020,,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,Software Change Request,1,SCR-16,D,24-Mar-2020,Inaccurate information,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,Software Change Request,1,SCR-16,A,24-Mar-2020,Inaccurate information,NPV
Arun,DA-S-00923.001,BSQ Device Simulator ,IIVP,1,Install -6,A,24-Mar-2020,,NPV
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Project Plan,1,SPP,A,25-Mar-2020,,
Arun,DA-S-00923.001,BSQ Device Simulator ,Software Change Request,1,SCR-10,D,25-Mar-2020,Multiple Errors,email
Arun,DA-S-00923.001,BSQ Device Simulator ,Software Change Request,1,SCR-10,A,25-Mar-2020,,NPV
Arun,DA-S-00923.001,BSQ Device Simulator ,IIVP results,1,Install-6 results ,A,25-Mar-2020,,NPV
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 375",D,26-Mar-2020,Inaccurate information,
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-18 - Results ,A,26-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-19 - Results ,A,26-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,2,Protocol-18 Result,A,26-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-19 Result,A,26-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,IIVP,1,Install-16,A,26-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,2,Testprotocol-21,D,26-Mar-2020,Inaccurate information,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,2,Testprotocol-21,A,26-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,2,Testprotocol-21-Result,A,26-Mar-2020,,NPV
Carole,DA-S00922.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-26,D,27-Mar-2020,Multiple Errors,Email
Ken,DA-S 00055.011,BSQ Device Simulator ,Design Documentation,1,Other-07,D,27-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,IIVP,3,"Dallas_R_D_Tools, Test 116",D,27-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 375",A,27-Mar-2020,,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 376",D,27-Mar-2020,Inaccurate information,
Ken,APLM Core,BSQ Device Simulator ,Test Protocol,1,"Dallas_R_D_Tools, Test 376",A,27-Mar-2020,,
Arun,DA-S-1510.001,BSQ Device Simulator ,Traceability,4,Tmatrixuspro-1,A,27-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Other,3,Other-14 Security Matrix,A,27-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-2-Result,A,27-Mar-2020,,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,IIVP,1,Install -7,A,29-Mar-2020,,NPV
Ken,DA-S 00055.011,BSQ Device Simulator ,Design Documentation,1,Other-08,A,30-Mar-2020,,
Ken,APLM Core,BSQ Device Simulator ,IIVP,3,"Dallas_R_D_Tools, Test 116",A,30-Mar-2020,,
Arun,DA-S-1510.001,BSQ Device Simulator ,System Certification Summary,1,VVSR05,D,30-Mar-2020,Inaccurate information,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,System Certification Summary,1,VVSR05,A,30-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Other,4,Other-14 Security Matrix,A,30-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Traceability,5,Tmatrixuspro-1,A,30-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,System Certification Summary,1,VVSR06,A,30-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-15,D,30-Mar-2020,Inaccurate information,email
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-16,D,30-Mar-2020,Inaccurate information,email
Arun,DA-S-1510.001,BSQ Device Simulator ,CII,6,VDD01-06,D,30-Mar-2020,Inaccurate information,email
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-15,A,30-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,Test Protocol,1,Protocol-16,A,30-Mar-2020,,NPV
Arun,DA-S-1510.001,BSQ Device Simulator ,CII,6,VDD01-06,A,30-Mar-2020,,NPV
Lan,DA-S 01497 . 000,BSQ Device Simulator ,IIVP,1,Install02-01-Result,A-FP,30-Mar-2020,,
Arun,DA-S-00921.001,BSQ Device Simulator ,IIVP results,1,Install -7 Results ,A,31-Mar-2020,,NPV
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC01,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC02,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC03,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC04,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC05,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC06,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC07,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC08,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC09,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC10,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC11,D,1-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC12,D,1-Apr-2020,Multiple Errors,Email
Arun,DA-S-00923.001,BSQ Device Simulator ,IIVP results,1,Install-7 result ,A,1-Apr-2020,,NPV
Arun,DA-S-00923.001,BSQ Device Simulator ,Software Change Request,1,SCR-11,D,1-Apr-2020,Multiple Errors,email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC13,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC14,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC15,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC16,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC17,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC18,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC19,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC20,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC21,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC22,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC23,D,2-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.2-TC24,D,2-Apr-2020,Multiple Errors,Email
Ken,Ixiasoft DITA CMS,BSQ Device Simulator ,Software Compliance Assessment,1,"Dallas_R_D_Tools, Records 15",A-FP,2-Apr-2020,N/A,
Arun,DA-S-00921.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-17,A,2-Apr-2020,,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,Software Change Request,1,SCR-17,A,2-Apr-2020,,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,IIVP results,1,Install-7 Result,A,2-Apr-2020,,NPV
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC01,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC02,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC03,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC04,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC05,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC06,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC07,D,3-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC08,D,3-Apr-2020,Multiple Errors,Email
Arun,DA-S-00923.001,BSQ Device Simulator ,Software Change Request,1,SCR-11,A,3-Apr-2020,,NPV
Arun,DA-S-00923.001,BSQ Device Simulator ,System Certification Summary,1,VVSR-05v01,D,3-Apr-2020,Multiple Errors,email
Arun,DA-S-00923.001,BSQ Device Simulator ,System Certification Summary,1,VVSR-05v01,A,3-Apr-2020,,NPV
Lan,DA-S 001466.000,BSQ Device Simulator ,Decommissioning Plan,1,RetPlan-01,D,6-Apr-2020,Multiple Errors,NPV
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,ERES,1,ERES,A-FP,6-Apr-2020,,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Project Plan,1,SPP,D,6-Apr-2020,Multiple Errors,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Project Plan,1,SPP,A,6-Apr-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC09,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC10,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC11,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC12,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC13,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC14,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC15,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC16,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC17,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC18,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC19,D,6-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC20,D,6-Apr-2020,Multiple Errors,Email
Arun,DA-S-01510.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-15,A,6-Apr-2020,,NPV
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Maintenance Plan,1,Maintenance Plan,A-FP,7-Apr-2020,,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,IDP,1,IDP,A-FP,7-Apr-2020,,
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Validation Plan,1,SVVP,D,7-Apr-2020,Multiple Errors,Email
Lan,VERA/Dallas GSS/LOG-IC 5.0,BSQ Device Simulator ,Validation Plan,1,SVVP,A,7-Apr-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC21,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC22,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC23,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC24,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC25,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC26,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC27,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC28,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC29,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC30,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC31,D,7-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC32,D,7-Apr-2020,Multiple Errors,Email
Arun,DA-S-00921.001,BSQ Device Simulator ,IIVP results,1,Install-08 result,A,8-Apr-2020,,NPV
Lan,DA-S 001466.000,BSQ Device Simulator ,Decommissioning Plan,1,RetPlan-01,A,9-Apr-2020,,
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Software Change Request,1,SCR-1,D,9-Apr-2020,N/A,
Carole,VERA_DALLAS_SBM,BSQ Device Simulator ,Software Change Request,1,SCR-1,D,9-Apr-2020,Multiple Errors,Email
Arun,DA-S-00923.001,BSQ Device Simulator ,Test Protocol Results,1,Protocol-11 ,A,9-Apr-2020,,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,Test Protocol Results,1,Procol27 ,A,9-Apr-2020,,NPV
Arun,DA-S-00921.001,BSQ Device Simulator ,System Certification Summary,1,SCR Result,A,9-Apr-2020,,NPV
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC33,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC34,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC35,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC36,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC37,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC38,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC39,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC40,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC41,D,10-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP1.1-TC42,D,10-Apr-2020,Multiple Errors,Email
Ken,DA-S 01194.001,BSQ Device Simulator ,Other,1,DA-S 01194.001 Approval-01v01,A-FP,10-Apr-2020,N/A,
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Compliance Assessment,1,SCA,D,12-Apr-2020,Multiple Errors,Email
Lan,VERA/Dallas_GSS,BSQ Device Simulator ,Software Compliance Assessment,1,SCA,A,12-Apr-2020,,
Arun,DA-S-00923.001,BSQ Device Simulator ,System Certification Summary,1,VVSR-06,D,12-Apr-2020,Multiple Errors,email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC01,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC02,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC03,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC04,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC05,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC06,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC07,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.4-TC08,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.7-TC01,D,13-Apr-2020,Multiple Errors,Email
Carole,VERA_DALLAS_R_D_TOOLS,BSQ Device Simulator ,Test Protocol,1,TP0.7-TC02,D,13-Apr-2020,Multiple Errors,Email
Arun,DA-S-00923.001,BSQ Device Simulator ,System Certification Summary,1,VVSR-06,A,13-Apr-2020,Multiple Errors,email
